id,idno,title,nation,authoring_entity,year_start,year_end,created,changed
576,BWA_2016_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Botswana,"FAO Statistics Division",2016,2016,Jul-03-19,Jul-03-19
764,NOR_2016_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Norway,"FAO Statistics Division",2016,2016,Jul-03-19,Jul-03-19
676,IRL_2017_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Ireland,"FAO Statistics Division",2017,2017,Jul-03-19,Jul-03-19
798,ROU_2016_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Romania,"FAO Statistics Division",2016,2016,Jul-03-19,Jul-03-19
579,CHE_2017_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Switzerland,"FAO Statistics Division",2017,2017,Jul-03-19,Jul-03-19
709,LBR_2014_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Liberia,"FAO Statistics Division",2014,2014,Jul-03-19,Jul-03-19
782,NZL_2015_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)","New Zealand","FAO Statistics Division",2015,2015,Jul-03-19,Jul-03-19
796,ROU_2017_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Romania,"FAO Statistics Division",2017,2017,Jul-03-19,Jul-03-19
836,TJK_2017_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Tajikistan,"FAO Statistics Division",2017,2017,Jul-03-19,Jul-03-19
714,LUX_2016_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Luxembourg,"FAO Statistics Division",2016,2016,Jul-03-19,Jul-03-19
613,EGY_2017_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Egypt,"FAO Statistics Division",2017,2017,Jul-03-19,Jul-03-19
985,MEX_2017_ENA_v01_EN_M_v01_A_OCS,"National Agricultural Survey 2017",Mexico,"National Institute of Statistics, Geography and Informatics",2017,2017,Feb-11-20,Feb-11-20
726,LVA_2014_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Latvia,"FAO Statistics Division",2014,2014,Jul-03-19,Jul-03-19
723,LTU_2015_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Lithuania,"FAO Statistics Division",2015,2015,Jul-03-19,Jul-03-19
624,EST_2014_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Estonia,"FAO Statistics Division",2014,2014,Jul-03-19,Jul-03-19
807,TGO_2015_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Togo,"FAO Statistics Division",2015,2015,Jul-03-19,Jul-03-19
854,SVK_2016_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Slovakia,"FAO Statistics Division",2016,2016,Jul-03-19,Jul-03-19
1508,VNM_2002_LSS_v01_EN_M_v01_A_OCS,"Living Standards Survey 2002","Viet Nam","General Statistical Office (GSO)",2002,2002,Oct-15-20,Oct-15-20
768,NLD_2016_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Netherlands,"FAO Statistics Division",2016,2016,Jul-03-19,Jul-03-19
658,HND_2015_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Honduras,"FAO Statistics Division",2015,2015,Jul-03-19,Jul-03-19
762,NLD_2015_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Netherlands,"FAO Statistics Division",2015,2015,Jul-03-19,Jul-03-19
600,DEU_2015_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Germany,"FAO Statistics Division",2015,2015,Jul-03-19,Jul-03-19
729,LVA_2016_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Latvia,"FAO Statistics Division",2016,2016,Jul-03-19,Jul-03-19
790,PRT_2014_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Portugal,"FAO Statistics Division",2014,2014,Jul-03-19,Jul-03-19
841,SLE_2014_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)","Sierra Leone","FAO Statistics Division",2014,2014,Jul-03-19,Jul-03-19
702,KAZ_2014_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Kazakhstan,"FAO Statistics Division",2014,2014,Jul-03-19,Jul-03-19
722,LUX_2015_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Luxembourg,"FAO Statistics Division",2015,2015,Jul-03-19,Jul-03-19
621,EST_2015_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Estonia,"FAO Statistics Division",2015,2015,Jul-03-19,Jul-03-19
754,MUS_2014_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Mauritius,"FAO Statistics Division",2014,2014,Jul-03-19,Jul-03-19
713,LTU_2016_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Lithuania,"FAO Statistics Division",2016,2016,Jul-03-19,Jul-03-19
607,DNK_2015_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Denmark,"FAO Statistics Division",2015,2015,Jul-03-19,Jul-03-19
712,KOR_2016_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)","Republic of Korea","FAO Statistics Division",2016,2016,Jul-03-19,Jul-03-19
845,SRB_2017_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Serbia,"FAO Statistics Division",2017,2017,Jul-03-19,Jul-03-19
637,GIN_2015_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Guinea,"FAO Statistics Division",2015,2015,Jul-03-19,Jul-03-19
737,MKD_2015_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)","North Macedonia","FAO Statistics Division",2015,2015,Jul-03-19,Jul-03-19
793,ROU_2015_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Romania,"FAO Statistics Division",2015,2015,Jul-03-19,Jul-03-19
824,SLE_2015_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)","Sierra Leone","FAO Statistics Division",2015,2015,Jul-03-19,Jul-03-19
1375,MRT_2017_RIMA_v01_EN_M_v01_A_OCS,"Resilience Index Measurement and Analysis 2017",Mauritania,"Resilience Analysis and Policy (RAP) Team",2017,2017,Sep-10-20,Sep-10-20
731,MEX_2016_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Mexico,"FAO Statistics Division",2016,2016,Jul-03-19,Jul-03-19
687,ISR_2014_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Israel,"FAO Statistics Division",2014,2014,Jul-03-19,Jul-03-19
811,ZAF_2016_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)","South Africa","FAO Statistics Division",2016,2016,Jul-03-19,Jul-03-19
672,IRL_2016_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Ireland,"FAO Statistics Division",2016,2016,Jul-03-19,Jul-03-19
727,MDA_2015_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)","Republic of Moldova","FAO Statistics Division",2015,2015,Jul-03-19,Jul-03-19
808,TJK_2016_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Tajikistan,"FAO Statistics Division",2016,2016,Jul-03-19,Jul-03-19
756,NER_2017_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Niger,"FAO Statistics Division",2017,2017,Jul-03-19,Jul-03-19
733,MDA_2016_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)","Republic of Moldova","FAO Statistics Division",2016,2016,Jul-03-19,Jul-03-19
1500,KEN_2005_GEHDS-W2_v01_EN_M_v01_A_OCS,"Greater Eldoret Health and Development Survey, Wave 2, 2005",Kenya,"Markus Goldstein and Harsha Thirumurthy",2005,2005,Oct-14-20,Oct-14-20
847,TJK_2015_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Tajikistan,"FAO Statistics Division",2015,2015,Jul-03-19,Jul-03-19
711,LBR_2016_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Liberia,"FAO Statistics Division",2016,2016,Jul-03-19,Jul-03-19
792,PHL_2016_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Philippines,"FAO Statistics Division",2016,2016,Jul-03-19,Jul-03-19
1527,ZAF_1993_PSLSD_v01_EN_M_v01_A_OCS,"Project for Statistics on Living Standards and Development 1993","South Africa","Southern Africa Labour and Development Research Unit",1993,1993,Oct-20-20,Oct-20-20
776,PRT_2015_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Portugal,"FAO Statistics Division",2015,2015,Jul-03-19,Jul-03-19
1174,AFG_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Afghanistan,"FAO Statistics Division",2019,2019,Jun-30-20,Jun-30-20
1526,ZAF_1993_IHS_v01_EN_M_v01_A_OCS,"Integrated Household Survey 1993","South Africa","Southern Africa Labour and Development Research Unit",1993,1993,Oct-20-20,Oct-20-20
774,NLD_2014_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Netherlands,"FAO Statistics Division",2014,2014,Jul-03-19,Jul-03-19
1521,ALB_2002_LSMS-W1_v01_EN_M_v01_A_OCS,"Living Standards Measurement Survey 2002 (Wave 1 Panel)",Albania,"Institute of Statistics of Albania",2002,2002,Oct-19-20,Oct-19-20
1532,BIH_2001_LSMS-W1_v01_EN_M_v01_A_OCS,"Living Standards Measurement Survey 2001 (Wave 1 Panel)","Bosnia and Herzegovina","State Agency for Statistics (BHAS), Republika Srpska Institute of Statistics (RSIS), Federation of BiH Institute of Statistics (FIS)",2001,2001,Oct-22-20,Oct-22-20
1175,ALB_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Albania,"FAO Statistics Division",2019,2019,Jun-30-20,Jun-30-20
1760,MWI_2019_IHS-W5_v01_EN_M_v01_A_OCS,"Fifth Integrated Household Survey, 2019-2020",Malawi,"National Statistical Office (NSO)",2019,2020,Feb-01-21,Feb-01-21
740,MKD_2016_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)","North Macedonia","FAO Statistics Division",2016,2016,Jul-03-19,Jul-03-19
744,MNE_2016_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Montenegro,"FAO Statistics Division",2016,2016,Jul-03-19,Jul-03-19
1119,BRA_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Brazil,"FAO Statistics Division",2019,2019,Jun-30-20,Jun-30-20
1536,KGZ_1998_PMS-W3_v01_EN_M_v01_A_OCS,"Poverty Monitoring Survey 1998",Kyrgyzstan,"National Statistical Committee (NATSTATCOM)",1998,1998,Oct-22-20,Oct-22-20
1055,PHL_2014_SCR-Cassava_v01_EN_M_v01_A_OCS,"Survey on Costs and Returns of Cassava Production 2014",Philippines,"Philippine Statistics Authority",2014,2014,May-17-20,May-17-20
1114,DZA_2018_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Algeria,"FAO Statistics Division",2018,2018,Jun-30-20,Jun-30-20
1178,BGD_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Bangladesh,"FAO Statistics Division",2019,2019,Jun-30-20,Jun-30-20
1243,URY_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Uruguay,"FAO Statistics Division",2019,2020,Jul-02-20,Jul-02-20
1056,PHL_2014_SCR-Potato_v01_EN_M_v01_A_OCS,"Survey on Costs and Returns of Sweet Potato (camote) Production 2014",Philippines,"Philippine Statistics Authority",2014,2014,May-17-20,May-18-20
1085,PHL_2006_CRSOP_v01_EN_M_v01_A_OCS,"Costs and Returns Survey of Onion Production 2006",Philippines,"Bureau of Agricultural Statistics",2006,2006,May-29-20,May-29-20
1531,VNM_2009-2011_GSHBIE_v01_EN_M_v01_A_OCS,"Global Scaling up Handwashing Behaviour Impact Evaluation - WSP, 2009-2011","Viet Nam","Water and Sanitation Program",2009,2011,Oct-22-20,Oct-22-20
1454,ZMB_1990_CPHA_v01_EN_M_v01_A_OCS,"Census of Population, Housing and Agriculture 1990 - IPUMS Subset",Zambia,"Central Statistical Office, Minnesota Population Center",1990,1990,Oct-06-20,Oct-06-20
1176,ARG_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Argentina,"FAO Statistics Division",2019,2019,Jun-30-20,Jun-30-20
1275,IND_2013_SAS-W1_v01_EN_M_v01_A_OCS,"Situation Assessment Survey (Visit 1), 2013",India,"National Sample Survey Organization",2013,2013,Jul-22-20,Jul-22-20
1520,KEN_2016_HSNPS_v01_EN_M_v01_A_OCS,"Hunger Safety Net Programme Survey 2016",Kenya,"Oxford Policy Management Limited",2016,2016,Oct-19-20,Oct-19-20
1468,MWI_2010-2011_IHLCS_v01_EN_M_v01_A_OCS,"Integrated Household Living Conditions Survey 2010-2011",Malawi,"National Statistical Office (NSO)",2010,2011,Oct-08-20,Oct-08-20
1518,TZA_2004_KHDS_v01_EN_M_v01_A_OCS,"Kagera Health and Development Survey 2004",Tanzania,"Economic Development Initiatives",2004,2004,Oct-19-20,Oct-19-20
1229,UZB_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Uzbekistan,"FAO Statistics Division",2019,2019,Jul-01-20,Jul-01-20
1239,RUS_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)","Russian Federation","FAO Statistics Division",2019,2020,Jul-01-20,Jul-01-20
958,URY_2011_AC_v01_EN_M_v01_A_OCS,"Agricultural Census 2011",Uruguay,"Ministry of Livestock, Agriculture and Fisheries",2010,2011,Jan-24-20,Jan-28-20
1214,TUN_2018_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Tunisia,"FAO Statistics Division",2018,2018,Jul-01-20,Jul-01-20
1515,TZA_2008-2009_NPS-W1_v01_EN_M_v01_A_OCS,"National Panel Survey 2008-2009",Tanzania,"National Bureau of Statistics",2008,2009,Oct-16-20,Oct-16-20
1502,LBR_2016-2017_HIES-W3_v01_EN_M_v01_A_OCS,"Household Income and Expenditure Survey 2016-2017",Liberia,"Liberia Institute for Statistics and Geo-Information Services",2016,2017,Oct-14-20,Nov-03-20
1230,ZWE_2014_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Zimbabwe,"FAO Statistics Division",2014,2014,Jul-01-20,Jul-01-20
1652,UGA_2018-2019_AAS_v01_EN_M_v01_A_OCS,"Annual Agricultural Survey, 2018-2019 (Second Season).",Uganda,"Uganda Bureau of Statistics (UBOS)",2018,2019,Dec-19-20,Dec-19-20
1115,DZA_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Algeria,"FAO Statistics Division",2019,2019,Jun-30-20,Jun-30-20
1180,BWA_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Botswana,"FAO Statistics Division",2019,2019,Jun-30-20,Jun-30-20
1535,KGZ_1997_PMS-W2_v01_EN_M_v01_A_OCS,"Poverty Monitoring Survey 1997",Kyrgyzstan,"National Statistical Committee (NATSTATCOM)",1997,1997,Oct-22-20,Oct-22-20
1131,AZE_2017_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Azerbaijan,"FAO Statistics Division",2017,2017,Jun-30-20,Jun-30-20
1177,ARM_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Armenia,"FAO Statistics Division",2019,2019,Jun-30-20,Jun-30-20
1213,ZWE_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Zimbabwe,"FAO Statistics Division",2019,2019,Jul-01-20,Jul-01-20
981,MEX_1991_CA_v01_EN_M_v01_A_OCS,"Agricultural Census 1991",Mexico,"National Institute of Statistics and Geography",0,0,Feb-11-20,Feb-11-20
1179,BIH_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)","Bosnia and Herzegovina","FAO Statistics Division",2019,2019,Jun-30-20,Jun-30-20
1190,MYS_2018_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Malaysia,"FAO Statistics Division",2018,2018,Jul-01-20,Jul-01-20
989,ECU_2009_ESPAC_v01_EN_M_v01_A_OCS,"Annual Agricultural Area and Production Survey 2009",Ecuador,"National Institute of Statistics and Censuses (INEC), Agricultural Statistics Unit",2009,2009,Feb-20-20,Feb-20-20
1570,SEN_2018-2019_AAS_v01_EN_M_v01_A_OCS,"Annual Agricultural Survey 2018-2019",Senegal,"Directorate of Agricultural Analysis, Forecasting and Statistics",2018,2019,Nov-05-20,Nov-12-20
1172,IRN_2017_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Iran,"FAO Statistics Division",2017,2017,Jun-30-20,Jun-30-20
987,ECU_2007_ESPAC_v01_EN_M_v01_A_OCS,"Annual Agricultural Area and Production Survey 2007",Ecuador,"National Institute of Statistics and Censuses (INEC), Agricultural Statistics Unit",2007,2007,Feb-19-20,Feb-27-20
1507,TLS_2007-2008_LSS-W3_v01_EN_M_v01_A_OCS,"Living Standards Survey, Wave 3 (extension), 2007-2008",Timor-Leste,"National Statistics Directorate",2007,2008,Oct-15-20,Oct-15-20
1200,MRT_2015_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Mauritania,"FAO Statistics Division",2015,2015,Jul-01-20,Jul-01-20
1265,SEN_2016_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Senegal,"FAO Statistics Division",2016,2016,Jul-07-20,Jul-07-20
984,MEX_2014_ENA_v01_EN_M_v01_A_OCS,"National Agricultural Survey 2014",Mexico,"National Institute of Statistic and Geography",2014,2014,Feb-11-20,Feb-11-20
1195,MLT_2018_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Malta,"FAO Statistics Division",2018,2018,Jul-01-20,Jul-01-20
1185,LBY_2018_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Libya,"FAO Statistics Division",2018,2018,Jul-01-20,Jul-01-20
1183,KWT_2016_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Kuwait,"FAO Statistics Division",2016,2016,Jul-01-20,Jul-01-20
1203,PER_2014_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Peru,"FAO Statistics Division",2014,2014,Jul-01-20,Jul-01-20
988,ECU_2008_ESPAC_v01_EN_M_v01_A_OCS,"Annual Agricultural Area and Production Survey 2008",Ecuador,"National Institute of Statistics and Censuses (INEC), Agricultural Statistics Unit",2008,2008,Feb-19-20,Feb-19-20
996,SEN_2011-2012_AAS_v01_EN_M_v01_A_OCS,"Annual Agricultural Survey 2011-2012",Senegal,"Directorate of Analysis, Forecasting and Statistics",2011,2011,Mar-13-20,Mar-13-20
1212,SVN_2018_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Slovenia,"FAO Statistics Division",2018,2018,Jul-01-20,Jul-01-20
1397,GHA_2017_LSS_v01_EN_M_v01_A_OCS,"Living Standard Survey 2017",Ghana,"Ghana Statistical Service (GSS)",2016,2017,Sep-16-20,Sep-16-20
1481,ARM_2007_ILCS_v01_EN_M_v01_A_OCS,"Integrated Living Conditions Survey 2007",Armenia,"National Statistical Service",2007,2007,Oct-13-20,Oct-13-20
1351,MWI_2009_BFIRM_v01_EN_M_v01_A_OCS,"Biometric and Financial Innovations in Rural Malawi, 2009-2010",Malawi,"Lasse Brune, Xavier Giné, Jessica Goldberg, Dean Yang",2009,2010,Sep-08-20,Sep-08-20
1113,DZA_2017_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Algeria,"FAO Statistics Division",2017,2017,Jun-30-20,Jun-30-20
1524,TZA_2016_SHS_v01_EN_M_v01_A_OCS,"Smallholder Household Survey - CGAP, 2016",Tanzania,"Jamie Anderson",2016,2016,Oct-20-20,Oct-20-20
1519,TZA_2010_KHDS_v01_EN_M_v01_A_OCS,"Kagera Health and Development Survey 2010",Tanzania,"Economic Development Initiatives",2010,2010,Oct-19-20,Oct-19-20
1112,DZA_2016_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Algeria,"FAO Statistics Division",2016,2016,Jun-30-20,Jun-30-20
1254,MOZ_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Mozambique,"FAO Statistics Division",2019,2019,Jul-02-20,Jul-02-20
1252,ZAF_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)","South Africa","FAO Statistics Division",2019,2019,Jul-02-20,Jul-02-20
1513,SLE_2014-2015_HFCPS_v01_EN_M_v01_A_OCS,"High Frequency Cell Phone Survey on the Socio-Economic Impacts of Ebola 2014-2015","Sierra Leone","Statistics Sierra Leone",2014,2015,Oct-16-20,Oct-16-20
1769,MWI_2020_HFPS_v01_EN_M_v01_A_OCS,"High-Frequency Phone Survey on COVID-19",Malawi,"Malawi National Statistical Office (NSO)",2020,2020,Feb-05-21,Feb-05-21
1248,PHL_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Philippines,"FAO Statistics Division",2019,2019,Jul-02-20,Jul-02-20
1483,ARM_2010_ILCS_v01_EN_M_v01_A_OCS,"Integrated Living Conditions Survey 2010",Armenia,"National Statistical Service",2010,2010,Oct-13-20,Oct-13-20
1020,PHL_2010-2016_BLPS_v01_EN_M_v01_A_OCS,"Backyard Livestock and Poultry Survey 2010-2016",Philippines,"Philippines Statistics Authority",2016,2016,Apr-29-20,Apr-29-20
1484,ARM_2012_ILCS_v01_EN_M_v01_A_OCS,"Integrated Living Conditions Survey 2012",Armenia,"National Statistical Service",2012,2012,Oct-13-20,Oct-13-20
1014,PHL_2017_CrPS_v01_EN_M_v01_A_OCS,"Crops Production Survey 2017",Philippines,"Philippines Statistics Authority",2017,2017,Apr-27-20,Apr-27-20
1763,PNG_2020_HFPS-W1_v01_EN_M_v01_A_OCS,"High Frequency Phone Survey, 2020","Papua New Guinea","World Bank",2020,2020,Feb-02-21,Feb-02-21
1232,KMH_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Cambodia,"FAO Statistics Division",2019,2019,Jul-01-20,Jul-01-20
1054,PHL_2015_QMFS_v01_EN_M_v01_A_OCS,"Quarterly Municipal Fisheries Survey 2015",Philippines,"Philippine Statistics Authority",2015,2015,May-17-20,May-17-20
1250,MEX_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Mexico,"FAO Statistics Division",2019,2019,Jul-02-20,Jul-02-20
1039,PHL_2016_PCSS-1_v01_EN_M_v01_A_OCS,"Palay and Corn Stocks Survey-1 2016",Philippines,"Philippine Statistics Authority (PSA)",2016,2016,May-11-20,May-11-20
995,SEN_2007-2008_AAS_v01_EN_M_v01_A_OCS,"Annual Agricultural Survey 2007-2008",Senegal,"Directorate of Analysis, Forecasting and Statistics",2007,2007,Mar-12-20,Mar-12-20
1041,PHL_2016_QAS_v01_EN_M_v01_A_OCS,"Quarterly Aquaculture Survey 2016",Philippines,"Philippine Statistics Authority (PSA)",2016,2016,May-11-20,May-11-20
1033,PHL_2016_LDF_v01_EN_M_v01_A_OCS,"Listing of Dairy Farms 2016",Philippines,"Philippine Statistics Authority",2016,2016,May-11-20,May-11-20
1467,NGA_2013_GHSP-FAMVS_v01_EN_M_v01_A_OCS,"General Household Survey Panel, Farm Area Measurement Validation Study 2013",Nigeria,"National Bureau of Statistics",2013,2013,Oct-08-20,Oct-08-20
1260,POL_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Poland,"FAO Statistics Division",2019,2019,Jul-02-20,Jul-02-20
1023,PHL_2016_CPS_v01_EN_M_v01_A_OCS,"Corn Production Survey 2016",Philippines,"Philippine Statistics Authority (PSA)",2016,2016,Apr-30-20,Apr-30-20
1309,PER_2018_ENA_M_EN_v01_A_OCS,"National Agricultural Survey 2018",Peru,"National Institute of Statistics and Informatics, National Directorate of Censuses and Surveys",2018,2018,Aug-14-20,Sep-09-20
1045,PHL_2016_QMFS_v01_EN_M_v01_A_OCS,"Quarterly Municipal Fisheries Survey 2016",Philippines,"Philippine Statistics Authority",2016,2016,May-13-20,May-13-20
1083,PHL_2006_CRSGP_v01_EN_M_v01_A_OCS,"Costs and Returns Survey of Garlic Production 2006",Philippines,"Bureau of Agricultural Statistics",2006,2006,May-29-20,May-29-20
1036,PHL_2016_MPCSRS_v01_EN_M_v01_A_OCS,"Monthly Palay and Corn Situation Reporting System 2016",Philippines,"Philippine Statistics Authority (PSA)",2016,2016,May-11-20,May-11-20
1060,PHL_2009_APS_v01_EN_M_v01_A_OCS,"Aquaculture Production Survey 2009",Philippines,"Bureau of Agricultural Statistics (BAS)",2009,2009,May-18-20,May-22-20
1226,ZWE_2018_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Zimbabwe,"FAO Statistics Division",2018,2018,Jul-01-20,Jul-01-20
1013,PHL_2017_CLPS-Layer_v01_EN_M_v01_A_OCS,"Commercial Livestock and Poultry Survey - Layer 2017",Philippines,"Phillipines Statistics Authority",2017,2017,Apr-26-20,Apr-26-20
1220,UZB_2018_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Uzbekistan,"FAO Statistics Division",2018,2018,Jul-01-20,Jul-01-20
1015,PHL_2017_PPS_v01_EN_M_v01_A_OCS,"Palay Production Survey 2017",Philippines,"Philippines Statistics Authority",2017,2017,Apr-28-20,Apr-28-20
1027,PHL_2016_PPS_v01_EN_M_v01_A_OCS,"Palay Production Survey 2016",Philippines,"Philippine Statistics Authority",2016,2016,May-04-20,May-04-20
1042,PHL_2016_QCFS_v01_EN_M_v01_A_OCS,"Quarterly Commercial Fisheries Survey 2016",Philippines,"Philippines Statistics Authority",2016,2016,May-12-20,May-12-20
1256,NPL_2019_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Nepal,"FAO Statistics Division",2019,2019,Jul-02-20,Jul-02-20
1062,PHL_2009_CPS_v01_EN_M_v01_A_OCS,"Corn Production Survey 2009",Philippines,"Bureau of Agricultural Statistics",2009,2009,May-21-20,May-21-20
1063,PHL_2009_MCFS_v01_EN_M_v01_A_OCS,"Monthly Commercial Fisheries Survey 2009",Philippines,"Bureau of Agricultural Statistics",2009,2009,May-21-20,May-21-20
1205,PER_2016_FIES_v01_EN_M_v01_A_OCS,"Food Insecurity Experience Scale (FIES)",Peru,"FAO Statistics Division",2016,2016,Jul-01-20,Jul-01-20
